Price,Close
Ticker,ABBV
Date,
2013-01-02,21.230911254882812
2013-01-03,21.05560302734375
2013-01-04,20.78960609436035
2013-01-07,20.831926345825195
2013-01-08,20.378528594970703
2013-01-09,20.493392944335938
2013-01-10,20.553842544555664
2013-01-11,20.706771850585938
2013-01-14,20.853588104248047
2013-01-15,21.16556167602539
2013-01-16,21.740583419799805
2013-01-17,22.27889060974121
2013-01-18,22.829448699951172
2013-01-22,22.27889060974121
2013-01-23,23.123069763183594
2013-01-24,22.915088653564453
2013-01-25,23.000728607177734
2013-01-28,22.566410064697266
2013-01-29,22.823328018188477
2013-01-30,22.590871810913086
2013-01-31,22.444067001342773
2013-02-01,22.743803024291992
2013-02-04,22.804973602294922
2013-02-05,22.756044387817383
2013-02-06,22.719345092773438
2013-02-07,22.27889060974121
2013-02-08,22.174909591674805
2013-02-11,21.930221557617188
2013-02-12,21.66717529296875
2013-02-13,21.57541275024414
2013-02-14,22.370656967163086
2013-02-15,22.98849105834961
2013-02-19,23.361642837524414
2013-02-20,23.618562698364258
2013-02-21,23.722564697265625
2013-02-22,23.526809692382812
2013-02-25,22.86003303527832
2013-02-26,22.688749313354492
2013-02-27,22.468530654907227
2013-02-28,22.584753036499023
2013-03-01,23.129188537597656
2013-03-04,23.39223289489746
2013-03-05,22.94567108154297
2013-03-06,23.08637809753418
2013-03-07,22.93344497680664
2013-03-08,22.841684341430664
2013-03-11,23.043548583984375
2013-03-12,22.737688064575195
2013-03-13,22.737688064575195
2013-03-14,22.97626304626465
2013-03-15,23.55127716064453
2013-03-18,23.34329605102539
2013-03-19,23.465639114379883
2013-03-20,23.893842697143555
2013-03-21,23.545164108276367
2013-03-22,23.838788986206055
2013-03-25,24.05288314819336
2013-03-26,24.59731674194336
2013-03-27,24.560619354248047
2013-03-28,24.945999145507812
2013-04-01,25.15398406982422
2013-04-02,24.903179168701172
2013-04-03,24.81753921508789
2013-04-04,25.44761085510254
2013-04-05,25.270219802856445
2013-04-08,25.551605224609375
2013-04-09,26.02874183654785
2013-04-10,26.683292388916016
2013-04-11,26.670948028564453
2013-04-12,26.603023529052734
2013-04-15,25.584354400634766
2013-04-16,26.20790672302246
2013-04-17,26.07826042175293
2013-04-18,26.127647399902344
2013-04-19,26.170860290527344
2013-04-22,27.2883243560791
2013-04-23,27.86867332458496
2013-04-24,27.36241340637207
2013-04-25,27.31302833557129
2013-04-26,28.300830841064453
2013-04-29,27.924232482910156
2013-04-30,28.430492401123047
2013-05-01,28.121793746948242
2013-05-02,27.1586856842041
2013-05-03,27.584678649902344
2013-05-06,27.52910041809082
2013-05-07,27.726675033569336
2013-05-08,26.84998321533203
2013-05-09,27.31302833557129
2013-05-10,27.78841209411621
2013-05-13,27.49822998046875
2013-05-14,27.998321533203125
2013-05-15,28.41813087463379
2013-05-16,28.52927017211914
2013-05-17,29.121957778930664
2013-05-20,28.56013298034668
2013-05-21,28.732999801635742
2013-05-22,28.86882972717285
2013-05-23,28.763874053955078
2013-05-24,28.053882598876953
2013-05-28,28.02301025390625
2013-05-29,27.090770721435547
2013-05-30,27.504404067993164
2013-05-31,26.356082916259766
2013-06-03,26.769725799560547
2013-06-04,26.93642234802246
2013-06-05,26.57215690612793
2013-06-06,26.85615348815918
2013-06-07,27.164846420288086
2013-06-10,27.115459442138672
2013-06-11,26.911727905273438
2013-06-12,26.405471801757812
2013-06-13,26.64008903503418
2013-06-14,26.677122116088867
2013-06-17,26.553638458251953
2013-06-18,26.880857467651367
2013-06-19,26.57215690612793
2013-06-20,25.349748611450195
2013-06-21,26.312864303588867
2013-06-24,25.862171173095703
2013-06-25,26.319034576416016
2013-06-26,26.782068252563477
2013-06-27,26.627729415893555
2013-06-28,25.522615432739258
2013-07-01,25.689308166503906
2013-07-02,26.059734344482422
2013-07-03,26.072084426879883
2013-07-05,26.374605178833008
2013-07-08,26.967281341552734
2013-07-09,26.745031356811523
2013-07-10,27.109283447265625
2013-07-11,27.277507781982422
2013-07-12,28.06880760192871
2013-07-15,27.800884246826172
2013-07-16,27.296213150024414
2013-07-17,27.3896541595459
2013-07-18,27.61396598815918
2013-07-19,27.738574981689453
2013-07-22,28.018945693969727
2013-07-23,27.607730865478516
2013-07-24,27.19028091430664
2013-07-25,27.564125061035156
2013-07-26,27.906801223754883
2013-07-29,28.075027465820312
2013-07-30,27.85071563720703
2013-07-31,28.336719512939453
2013-08-01,28.19340705871582
2013-08-02,28.237018585205078
2013-08-05,27.856966018676758
2013-08-06,27.962879180908203
2013-08-07,27.769737243652344
2013-08-08,28.075027465820312
2013-08-09,27.856966018676758
2013-08-12,28.062562942504883
2013-08-13,27.994033813476562
2013-08-14,27.775964736938477
2013-08-15,26.922374725341797
2013-08-16,26.791521072387695
2013-08-19,27.02206039428711
2013-08-20,26.772838592529297
2013-08-21,26.36162567138672
2013-08-22,26.741680145263672
2013-08-23,27.05943489074707
2013-08-26,27.071908950805664
2013-08-27,26.560989379882812
2013-08-28,26.51737403869629
2013-08-29,26.554767608642578
2013-08-30,26.548538208007812
2013-09-03,26.536073684692383
2013-09-04,26.872522354125977
2013-09-05,27.109294891357422
2013-09-06,27.346046447753906
2013-09-09,27.68250274658203
2013-09-10,27.900569915771484
2013-09-11,28.006488800048828
2013-09-12,27.85071563720703
2013-09-13,27.9691104888916
2013-09-16,28.548555374145508
2013-09-17,29.657590866088867
2013-09-18,29.856964111328125
2013-09-19,29.53298568725586
2013-09-20,29.80712890625
2013-09-23,29.346059799194336
2013-09-24,28.648244857788086
2013-09-25,28.243247985839844
2013-09-26,28.03764533996582
2013-09-27,27.62019157409668
2013-09-30,27.869413375854492
2013-10-01,28.53608512878418
2013-10-02,28.629547119140625
2013-10-03,28.666940689086914
