Price,Close,Close
Ticker,ABT,ACGL
Date,,
1990-01-02,1.6512080430984497,
1990-01-03,1.657170057296753,
1990-01-04,1.6541895866394043,
1990-01-05,1.6363061666488647,
1990-01-08,1.6446950435638428,
1990-01-09,1.63870370388031,
1990-01-10,1.617732286453247,
1990-01-11,1.6327102184295654,
1990-01-12,1.5997580289840698,
1990-01-15,1.578786849975586,
1990-01-16,1.5967622995376587,
1990-01-17,1.578786849975586,
1990-01-18,1.6117407083511353,
1990-01-19,1.6297155618667603,
1990-01-22,1.5967622995376587,
1990-01-23,1.5817829370498657,
1990-01-24,1.5877740383148193,
1990-01-25,1.5338503122329712,
1990-01-26,1.548829197883606,
1990-01-29,1.5458323955535889,
1990-01-30,1.5428377389907837,
1990-01-31,1.557815432548523,
1990-02-01,1.5638080835342407,
1990-02-02,1.5757906436920166,
1990-02-05,1.5697989463806152,
1990-02-06,1.5518243312835693,
1990-02-07,1.5518243312835693,
1990-02-08,1.5458323955535889,
1990-02-09,1.5368456840515137,
1990-02-12,1.5248620510101318,
1990-02-13,1.5428377389907837,
1990-02-14,1.55482017993927,
1990-02-15,1.5757906436920166,
1990-02-16,1.5668034553527832,
1990-02-20,1.5428377389907837,
1990-02-21,1.5278576612472534,
1990-02-22,1.5338503122329712,
1990-02-23,1.5098830461502075,
1990-02-26,1.5218663215637207,
1990-02-27,1.5218663215637207,
1990-02-28,1.5368456840515137,
1990-03-01,1.5458323955535889,
1990-03-02,1.557815432548523,
1990-03-05,1.5428377389907837,
1990-03-06,1.557815432548523,
1990-03-07,1.5518243312835693,
1990-03-08,1.5518243312835693,
1990-03-09,1.548829197883606,
1990-03-12,1.5458323955535889,
1990-03-13,1.5218663215637207,
1990-03-14,1.5248620510101318,
1990-03-15,1.5338503122329712,
1990-03-16,1.55482017993927,
1990-03-19,1.55482017993927,
1990-03-20,1.53085458278656,
1990-03-21,1.5188711881637573,
1990-03-22,1.5128793716430664,
1990-03-23,1.5278576612472534,
1990-03-26,1.5338503122329712,
1990-03-27,1.55482017993927,
1990-03-28,1.5697989463806152,
1990-03-29,1.5757906436920166,
1990-03-30,1.5757906436920166,
1990-04-02,1.5668034553527832,
1990-04-03,1.6057485342025757,
1990-04-04,1.5997580289840698,
1990-04-05,1.6117407083511353,
1990-04-06,1.6309131383895874,
1990-04-09,1.6429715156555176,
1990-04-10,1.6550304889678955,
1990-04-11,1.6701037883758545,
1990-04-12,1.6701037883758545,
1990-04-16,1.6701037883758545,
1990-04-17,1.6731188297271729,
1990-04-18,1.652016043663025,
1990-04-19,1.6278986930847168,
1990-04-20,1.6158400774002075,
1990-04-23,1.6007670164108276,
1990-04-24,1.6037819385528564,
1990-04-25,1.6158400774002075,
1990-04-26,1.6369422674179077,
1990-04-27,1.6188546419143677,
1990-04-30,1.6098113059997559,
1990-05-01,1.6309131383895874,
1990-05-02,1.6369422674179077,
1990-05-03,1.6309131383895874,
1990-05-04,1.6429715156555176,
1990-05-07,1.652016043663025,
1990-05-08,1.6640739440917969,
1990-05-09,1.6701037883758545,
1990-05-10,1.6821626424789429,
1990-05-11,1.7092938423156738,
1990-05-14,1.7213530540466309,
1990-05-15,1.7153228521347046,
1990-05-16,1.706278681755066,
1990-05-17,1.7213530540466309,
1990-05-18,1.7153228521347046,
1990-05-21,1.7243666648864746,
1990-05-22,1.736425518989563,
1990-05-23,1.760542869567871,
1990-05-24,1.7726008892059326,
1990-05-25,1.7635574340820312,
1990-05-29,1.7937029600143433,
1990-05-30,1.7876735925674438,
1990-05-31,1.8057618141174316,
1990-06-01,1.8328937292099,
1990-06-04,1.8389233350753784,
1990-06-05,1.8268637657165527,
1990-06-06,1.869067907333374,
1990-06-07,1.8389233350753784,
1990-06-08,1.8027477264404297,
1990-06-11,1.8208352327346802,
1990-06-12,1.8811266422271729,
1990-06-13,1.8570122718811035,
1990-06-14,1.8570122718811035,
1990-06-15,1.8630399703979492,
1990-06-18,1.8811266422271729,
1990-06-19,1.8811266422271729,
1990-06-20,1.9293605089187622,
1990-06-21,1.9655365943908691,
1990-06-22,1.9353915452957153,
1990-06-25,1.9293605089187622,
1990-06-26,1.9414199590682983,
1990-06-27,1.9715666770935059,
1990-06-28,2.025829315185547,
1990-06-29,1.9775947332382202,
1990-07-02,1.9775947332382202,
1990-07-03,2.0137715339660645,
1990-07-05,1.989654302597046,
1990-07-06,2.0077426433563232,
1990-07-09,2.0361011028289795,
1990-07-10,2.072460651397705,
1990-07-11,2.120939254760742,
1990-07-12,2.114879846572876,
1990-07-13,2.114879846572876,
1990-07-16,2.151237964630127,
1990-07-17,2.1754777431488037,
1990-07-18,2.1572976112365723,
1990-07-19,2.151237964630127,
1990-07-20,2.1572976112365723,
1990-07-23,2.114879846572876,
1990-07-24,2.072460651397705,
1990-07-25,2.108818769454956,
1990-07-26,2.0845794677734375,
1990-07-27,2.072460651397705,
1990-07-30,2.0482211112976074,
1990-07-31,2.108818769454956,
1990-08-01,2.0845794677734375,
1990-08-02,2.0118627548217773,
1990-08-03,1.9633840322494507,
1990-08-06,1.854306697845459,
1990-08-07,1.9270237684249878,
1990-08-08,1.9633840322494507,
1990-08-09,1.9936825037002563,
1990-08-10,1.9512641429901123,
1990-08-13,2.005803346633911,
1990-08-14,2.0239813327789307,
1990-08-15,1.9936825037002563,
1990-08-16,1.9391436576843262,
1990-08-17,1.945204496383667,
1990-08-20,1.9027851819992065,
1990-08-21,1.8482471704483032,
1990-08-22,1.7634092569351196,
1990-08-23,1.7331103086471558,
1990-08-24,1.8058282136917114,
1990-08-27,1.9027851819992065,
1990-08-28,1.9512641429901123,
1990-08-29,1.975502371788025,
1990-08-30,1.945204496383667,
1990-08-31,1.9391436576843262,
1990-09-04,1.9391436576843262,
1990-09-05,1.9633840322494507,
1990-09-06,1.9088456630706787,
1990-09-07,1.975502371788025,
1990-09-10,1.9633840322494507,
1990-09-11,1.9633840322494507,
1990-09-12,1.975502371788025,
1990-09-13,1.9512641429901123,
1990-09-14,1.9512641429901123,
1990-09-17,1.9573248624801636,
1990-09-18,2.017922878265381,
1990-09-19,1.9936825037002563,
1990-09-20,1.9209644794464111,
1990-09-21,1.8785450458526611,
1990-09-24,1.866426944732666,
1990-09-25,1.9209644794464111,
1990-09-26,1.8846054077148438,
1990-09-27,1.8421872854232788,
1990-09-28,1.8967255353927612,
1990-10-01,2.0118627548217773,
1990-10-02,2.017922878265381,
1990-10-03,1.999743103981018,
1990-10-04,1.969443917274475,
1990-10-05,1.9573248624801636,
1990-10-08,2.005803346633911,
1990-10-09,1.9612188339233398,
1990-10-10,1.9490361213684082,
1990-10-11,1.9490361213684082,
1990-10-12,1.9734001159667969,
1990-10-15,2.003854274749756,
1990-10-16,1.979491114616394,
1990-10-17,1.9916722774505615,
1990-10-18,2.083033323287964,
1990-10-19,2.1073975563049316,
1990-10-22,2.17439341545105,
1990-10-23,2.1256682872772217,
1990-10-24,2.1256682872772217,
1990-10-25,2.1256682872772217,
1990-10-26,2.0891237258911133,
1990-10-29,2.0099449157714844,
1990-10-30,1.9977623224258423,
1990-10-31,1.9977623224258423,
1990-11-01,1.979491114616394,
1990-11-02,1.979491114616394,
1990-11-05,1.9977623224258423,
1990-11-06,1.979491114616394,
1990-11-07,1.955127239227295,
1990-11-08,1.979491114616394,
1990-11-09,2.0099449157714844,
1990-11-12,2.058670997619629,
1990-11-13,2.052579879760742,
1990-11-14,2.0891237258911133,
1990-11-15,2.095214366912842,
1990-11-16,2.058670997619629,
1990-11-19,2.058670997619629,
1990-11-20,2.034306049346924,
1990-11-21,2.064760684967041,
1990-11-23,2.064760684967041,
1990-11-26,2.052579879760742,
1990-11-27,2.0708510875701904,
1990-11-28,2.083033323287964,
1990-11-29,2.058670997619629,
1990-11-30,2.1256682872772217,
1990-12-03,2.14393949508667,
1990-12-04,2.180483818054199,
1990-12-05,2.1683032512664795,
1990-12-06,2.1926658153533936,
1990-12-07,2.1865758895874023,
1990-12-10,2.2109386920928955,
1990-12-11,2.1865758895874023,
1990-12-12,2.2170305252075195,
1990-12-13,2.198756456375122,
1990-12-14,2.180483818054199,
1990-12-17,2.1622116565704346,
1990-12-18,2.1865758895874023,
1990-12-19,2.1926658153533936,
1990-12-20,2.150031328201294,
1990-12-21,2.1256682872772217,
1990-12-24,2.1317577362060547,
1990-12-26,2.1317577362060547,
1990-12-27,2.14393949508667,
1990-12-28,2.1561222076416016,
