Price,Close,Close
Ticker,ALB,ALL
Date,,
1993-06-03,,6.968002796173096
1993-06-04,,6.790095806121826
1993-06-07,,6.671494483947754
1993-06-08,,6.5825395584106445
1993-06-09,,6.701140403747559
1993-06-10,,6.641839981079102
1993-06-11,,6.641839981079102
1993-06-14,,6.5825395584106445
1993-06-15,,6.61218786239624
1993-06-16,,6.641839981079102
1993-06-17,,6.641839981079102
1993-06-18,,6.5528883934021
1993-06-21,,6.493585586547852
1993-06-22,,6.5825395584106445
1993-06-23,,6.5528883934021
1993-06-24,,6.671494483947754
1993-06-25,,6.760446548461914
1993-06-28,,6.879052639007568
1993-06-29,,6.819743633270264
1993-06-30,,6.879052639007568
1993-07-01,,6.997654438018799
1993-07-02,,6.819743633270264
1993-07-06,,6.790095806121826
1993-07-07,,6.760446548461914
1993-07-08,,6.849395751953125
1993-07-09,,6.760446548461914
1993-07-12,,6.701140403747559
1993-07-13,,6.790095806121826
1993-07-14,,6.938350200653076
1993-07-15,,6.968002796173096
1993-07-16,,7.086606979370117
1993-07-19,,7.205212116241455
1993-07-20,,7.264514446258545
1993-07-21,,7.086606979370117
1993-07-22,,7.027303695678711
1993-07-23,,7.086606979370117
1993-07-26,,7.23486328125
1993-07-27,,7.23486328125
1993-07-28,,7.205212116241455
1993-07-29,,7.23486328125
1993-07-30,,7.383118629455566
1993-08-02,,7.353465557098389
1993-08-03,,7.442419052124023
1993-08-04,,7.412771224975586
1993-08-05,,7.23486328125
1993-08-06,,7.353465557098389
1993-08-09,,7.353465557098389
1993-08-10,,7.264514446258545
1993-08-11,,7.23486328125
1993-08-12,,7.175562381744385
1993-08-13,,7.116255760192871
1993-08-16,,7.056957721710205
1993-08-17,,7.116255760192871
1993-08-18,,7.205212116241455
1993-08-19,,7.412771224975586
1993-08-20,,7.590675354003906
1993-08-23,,7.590675354003906
1993-08-24,,7.561023712158203
1993-08-25,,7.531374931335449
1993-08-26,,7.590675354003906
1993-08-27,,7.590675354003906
1993-08-30,,7.412771224975586
1993-08-31,,7.353465557098389
1993-09-01,,7.561023712158203
1993-09-02,,7.501720428466797
1993-09-03,,7.561023712158203
1993-09-07,,7.649975776672363
1993-09-08,,7.531374931335449
1993-09-09,,7.604135036468506
1993-09-10,,7.663773059844971
1993-09-13,,7.633953094482422
1993-09-14,,7.812873363494873
1993-09-15,,7.663773059844971
1993-09-16,,7.693593978881836
1993-09-17,,7.693593978881836
1993-09-20,,7.633953094482422
1993-09-21,,7.57431697845459
1993-09-22,,7.633953094482422
1993-09-23,,7.723415851593018
1993-09-24,,7.663773059844971
1993-09-27,,7.872518539428711
1993-09-28,,7.932153701782227
1993-09-29,,7.75323486328125
1993-09-30,,7.57431697845459
1993-10-01,,7.723415851593018
1993-10-04,,7.723415851593018
1993-10-05,,7.902337551116943
1993-10-06,,7.872518539428711
1993-10-07,,7.842696666717529
1993-10-08,,7.872518539428711
1993-10-11,,7.932153701782227
1993-10-12,,7.932153701782227
1993-10-13,,7.961976528167725
1993-10-14,,8.111080169677734
